Channel              :		CH1
Frequency            :		1.000KHz
Period               :		1.000ms
PK-PK                :		10.13V
Average              :		-352.4mV
Vertical pos         :		0.000000mV
Probe attenuation    :		1X
Voltage per ADC value:		5.000000mV
Time interval        :		0.40000uS

index		CH1_Voltage(mV)
2533		-2420.000000
2534		-2445.000000
2535		-2440.000000
2536		-2435.000000
2537		-2460.000000
2538		-2450.000000
2539		-2455.000000
2540		-2460.000000
2541		-2440.000000
2542		-2450.000000
2543		-2445.000000
2544		-2445.000000
2545		-2420.000000
2546		-2400.000000
2547		-2410.000000
2548		-2395.000000
2549		-2395.000000
2550		-2370.000000
2551		-2345.000000
2552		-2305.000000
2553		-2295.000000
2554		-2285.000000
2555		-2260.000000
2556		-2230.000000
2557		-2220.000000
2558		-2185.000000
2559		-2170.000000
2560		-2145.000000
2561		-2110.000000
2562		-2065.000000
2563		-2040.000000
2564		-2010.000000
2565		-1955.000000
2566		-1940.000000
2567		-1910.000000
2568		-1855.000000
2569		-1815.000000
2570		-1785.000000
2571		-1765.000000
2572		-1705.000000
2573		-1665.000000
2574		-1610.000000
2575		-1575.000000
2576		-1540.000000
2577		-1505.000000
2578		-1460.000000
2579		-1415.000000
2580		-1365.000000
2581		-1325.000000
2582		-1295.000000
2583		-1240.000000
2584		-1195.000000
2585		-1155.000000
2586		-1115.000000
2587		-1080.000000
2588		-1010.000000
2589		-1025.000000
2590		-930.000000
2591		-870.000000
2592		-845.000000
2593		-795.000000
2594		-765.000000
2595		-720.000000
2596		-680.000000
2597		-635.000000
2598		-585.000000
2599		-555.000000
2600		-485.000000
2601		-450.000000
2602		-435.000000
2603		-380.000000
2604		-350.000000
2605		-320.000000
2606		-275.000000
2607		-240.000000
2608		-205.000000
2609		-175.000000
2610		-145.000000
2611		-100.000000
2612		-75.000000
2613		-35.000000
2614		-25.000000
2615		20.000000
2616		50.000000
2617		80.000000
2618		110.000000
2619		120.000000
2620		160.000000
2621		170.000000
2622		210.000000
2623		220.000000
2624		240.000000
2625		260.000000
2626		275.000000
2627		310.000000
2628		315.000000
2629		325.000000
2630		345.000000
2631		340.000000
2632		365.000000
2633		375.000000
2634		370.000000
2635		385.000000
2636		400.000000
2637		400.000000
2638		405.000000
2639		400.000000
2640		410.000000
2641		405.000000
2642		415.000000
2643		420.000000
2644		410.000000
2645		400.000000
2646		410.000000
2647		395.000000
2648		395.000000
2649		385.000000
2650		395.000000
2651		375.000000
2652		365.000000
2653		350.000000
2654		350.000000
2655		340.000000
2656		325.000000
2657		310.000000
2658		280.000000
2659		280.000000
2660		255.000000
2661		240.000000
2662		235.000000
2663		195.000000
2664		185.000000
2665		160.000000
2666		145.000000
2667		130.000000
2668		95.000000
2669		75.000000
2670		45.000000
2671		20.000000
2672		15.000000
2673		-20.000000
2674		-50.000000
2675		-75.000000
2676		-100.000000
2677		-125.000000
2678		-145.000000
2679		-175.000000
2680		-200.000000
2681		-235.000000
2682		-250.000000
2683		-295.000000
2684		-320.000000
2685		-345.000000
2686		-365.000000
2687		-400.000000
2688		-415.000000
2689		-465.000000
2690		-475.000000
2691		-510.000000
2692		-535.000000
2693		-570.000000
2694		-600.000000
2695		-625.000000
2696		-660.000000
2697		-685.000000
2698		-725.000000
2699		-725.000000
2700		-765.000000
2701		-800.000000
2702		-805.000000
2703		-840.000000
2704		-855.000000
2705		-890.000000
2706		-930.000000
2707		-950.000000
2708		-960.000000
2709		-985.000000
2710		-1005.000000
2711		-1025.000000
2712		-1060.000000
2713		-1055.000000
2714		-1115.000000
2715		-1120.000000
2716		-1155.000000
2717		-1165.000000
2718		-1165.000000
2719		-1205.000000
2720		-1205.000000
2721		-1210.000000
2722		-1265.000000
2723		-1250.000000
2724		-1270.000000
2725		-1285.000000
2726		-1295.000000
2727		-1320.000000
2728		-1320.000000
2729		-1345.000000
2730		-1345.000000
2731		-1355.000000
2732		-1365.000000
2733		-1370.000000
2734		-1375.000000
2735		-1380.000000
2736		-1390.000000
2737		-1395.000000
2738		-1405.000000
2739		-1395.000000
2740		-1410.000000
2741		-1405.000000
2742		-1405.000000
2743		-1405.000000
2744		-1420.000000
2745		-1430.000000
2746		-1410.000000
2747		-1405.000000
2748		-1405.000000
2749		-1385.000000
2750		-1385.000000
2751		-1375.000000
2752		-1365.000000
2753		-1370.000000
2754		-1355.000000
2755		-1335.000000
2756		-1335.000000
2757		-1360.000000
2758		-1310.000000
2759		-1315.000000
2760		-1305.000000
2761		-1285.000000
2762		-1275.000000
2763		-1265.000000
2764		-1260.000000
2765		-1245.000000
2766		-1220.000000
2767		-1200.000000
2768		-1190.000000
2769		-1175.000000
2770		-1170.000000
2771		-1145.000000
2772		-1100.000000
2773		-1105.000000
2774		-1090.000000
2775		-1080.000000
2776		-1060.000000
2777		-1025.000000
2778		-1005.000000
2779		-985.000000
2780		-980.000000
2781		-950.000000
2782		-930.000000
2783		-910.000000
2784		-880.000000
2785		-870.000000
2786		-840.000000
2787		-830.000000
2788		-800.000000
2789		-780.000000
2790		-760.000000
2791		-720.000000
2792		-720.000000
2793		-695.000000
2794		-680.000000
2795		-635.000000
2796		-630.000000
2797		-615.000000
2798		-595.000000
2799		-580.000000
2800		-565.000000
2801		-530.000000
2802		-520.000000
2803		-510.000000
2804		-480.000000
2805		-475.000000
2806		-455.000000
2807		-425.000000
2808		-405.000000
2809		-390.000000
2810		-360.000000
2811		-345.000000
2812		-325.000000
2813		-320.000000
2814		-320.000000
2815		-280.000000
2816		-285.000000
2817		-250.000000
2818		-250.000000
2819		-210.000000
2820		-220.000000
2821		-200.000000
2822		-190.000000
2823		-170.000000
2824		-180.000000
2825		-145.000000
2826		-160.000000
2827		-130.000000
2828		-120.000000
2829		-120.000000
2830		-120.000000
2831		-110.000000
2832		-105.000000
2833		-100.000000
2834		-90.000000
2835		-80.000000
2836		-80.000000
2837		-80.000000
2838		-70.000000
2839		-80.000000
2840		-85.000000
2841		-75.000000
2842		-70.000000
2843		-55.000000
2844		-65.000000
2845		-75.000000
2846		-55.000000
2847		-65.000000
2848		-90.000000
2849		-85.000000
2850		-95.000000
2851		-75.000000
2852		-90.000000
2853		-100.000000
2854		-90.000000
2855		-115.000000
2856		-120.000000
2857		-135.000000
2858		-130.000000
2859		-135.000000
2860		-150.000000
2861		-145.000000
2862		-165.000000
2863		-180.000000
2864		-185.000000
2865		-185.000000
2866		-210.000000
2867		-230.000000
2868		-230.000000
2869		-245.000000
2870		-265.000000
2871		-260.000000
2872		-295.000000
2873		-295.000000
2874		-320.000000
2875		-330.000000
2876		-335.000000
2877		-360.000000
2878		-365.000000
2879		-390.000000
2880		-415.000000
2881		-425.000000
2882		-430.000000
2883		-450.000000
2884		-465.000000
2885		-485.000000
2886		-505.000000
2887		-520.000000
2888		-525.000000
2889		-550.000000
2890		-575.000000
2891		-580.000000
2892		-600.000000
2893		-615.000000
2894		-625.000000
2895		-640.000000
2896		-670.000000
2897		-685.000000
2898		-720.000000
2899		-730.000000
2900		-720.000000
2901		-745.000000
2902		-760.000000
2903		-780.000000
2904		-800.000000
2905		-815.000000
2906		-835.000000
2907		-865.000000
2908		-840.000000
2909		-875.000000
2910		-880.000000
2911		-885.000000
2912		-920.000000
2913		-925.000000
2914		-930.000000
2915		-940.000000
2916		-970.000000
2917		-975.000000
2918		-990.000000
2919		-1015.000000
2920		-1015.000000
2921		-1005.000000
2922		-1030.000000
2923		-1035.000000
2924		-1045.000000
2925		-1060.000000
2926		-1055.000000
2927		-1065.000000
2928		-1075.000000
2929		-1080.000000
2930		-1085.000000
2931		-1095.000000
2932		-1110.000000
2933		-1110.000000
2934		-1110.000000
2935		-1115.000000
2936		-1125.000000
2937		-1125.000000
2938		-1135.000000
2939		-1130.000000
2940		-1130.000000
2941		-1115.000000
2942		-1130.000000
2943		-1125.000000
2944		-1120.000000
2945		-1130.000000
2946		-1145.000000
2947		-1125.000000
2948		-1140.000000
2949		-1130.000000
2950		-1115.000000
2951		-1125.000000
2952		-1120.000000
2953		-1110.000000
2954		-1115.000000
2955		-1105.000000
2956		-1105.000000
2957		-1090.000000
2958		-1085.000000
2959		-1095.000000
2960		-1060.000000
2961		-1060.000000
2962		-1045.000000
2963		-1025.000000
2964		-1025.000000
2965		-1030.000000
2966		-1010.000000
2967		-1005.000000
2968		-1005.000000
2969		-985.000000
2970		-970.000000
2971		-960.000000
2972		-950.000000
2973		-955.000000
2974		-915.000000
2975		-920.000000
2976		-920.000000
2977		-890.000000
2978		-895.000000
2979		-860.000000
2980		-860.000000
2981		-850.000000
2982		-830.000000
2983		-820.000000
2984		-805.000000
2985		-820.000000
2986		-790.000000
2987		-750.000000
2988		-735.000000
2989		-725.000000
2990		-715.000000
2991		-700.000000
2992		-695.000000
2993		-665.000000
2994		-665.000000
2995		-645.000000
2996		-645.000000
2997		-620.000000
2998		-605.000000
2999		-585.000000
3000		-590.000000
3001		-560.000000
3002		-545.000000
3003		-530.000000
3004		-535.000000
3005		-510.000000
3006		-495.000000
3007		-500.000000
3008		-475.000000
3009		-460.000000
3010		-435.000000
3011		-435.000000
3012		-430.000000
3013		-425.000000
3014		-410.000000
3015		-405.000000
3016		-375.000000
3017		-390.000000
3018		-360.000000
3019		-365.000000
3020		-350.000000
3021		-350.000000
3022		-340.000000
3023		-315.000000
3024		-315.000000
3025		-305.000000
3026		-305.000000
3027		-285.000000
3028		-295.000000
3029		-280.000000
3030		-285.000000
3031		-270.000000
3032		-270.000000
3033		-270.000000
3034		-260.000000
3035		-270.000000
3036		-255.000000
3037		-255.000000
3038		-250.000000
3039		-255.000000
3040		-250.000000
3041		-250.000000
3042		-235.000000
3043		-240.000000
3044		-255.000000
3045		-235.000000
3046		-245.000000
3047		-230.000000
3048		-260.000000
3049		-245.000000
3050		-235.000000
3051		-250.000000
3052		-265.000000
3053		-260.000000
3054		-260.000000
3055		-260.000000
3056		-270.000000
3057		-265.000000
3058		-280.000000
3059		-285.000000
3060		-300.000000
3061		-300.000000
3062		-305.000000
3063		-330.000000
3064		-325.000000
3065		-330.000000
3066		-340.000000
3067		-350.000000
3068		-375.000000
3069		-365.000000
3070		-375.000000
3071		-370.000000
3072		-400.000000
3073		-410.000000
3074		-425.000000
3075		-420.000000
3076		-435.000000
3077		-440.000000
3078		-470.000000
3079		-465.000000
3080		-485.000000
3081		-490.000000
3082		-500.000000
3083		-530.000000
3084		-530.000000
3085		-550.000000
3086		-565.000000
3087		-560.000000
3088		-580.000000
3089		-595.000000
3090		-595.000000
3091		-625.000000
3092		-605.000000
3093		-640.000000
3094		-665.000000
3095		-670.000000
3096		-680.000000
3097		-695.000000
3098		-700.000000
3099		-715.000000
3100		-725.000000
3101		-740.000000
3102		-745.000000
3103		-755.000000
3104		-770.000000
3105		-770.000000
3106		-780.000000
3107		-800.000000
3108		-810.000000
3109		-810.000000
3110		-845.000000
3111		-830.000000
3112		-850.000000
3113		-860.000000
3114		-890.000000
3115		-880.000000
3116		-885.000000
3117		-885.000000
3118		-905.000000
3119		-925.000000
3120		-930.000000
3121		-925.000000
3122		-940.000000
3123		-950.000000
3124		-955.000000
3125		-960.000000
3126		-965.000000
3127		-980.000000
3128		-960.000000
3129		-970.000000
3130		-975.000000
3131		-985.000000
3132		-990.000000
3133		-990.000000
3134		-1000.000000
3135		-1005.000000
3136		-985.000000
3137		-1000.000000
3138		-1015.000000
3139		-985.000000
3140		-1015.000000
3141		-1005.000000
3142		-1000.000000
3143		-1010.000000
3144		-1010.000000
3145		-1005.000000
3146		-1000.000000
3147		-1005.000000
3148		-1000.000000
3149		-985.000000
3150		-990.000000
3151		-995.000000
3152		-985.000000
3153		-995.000000
3154		-975.000000
3155		-975.000000
3156		-970.000000
3157		-965.000000
3158		-940.000000
3159		-950.000000
3160		-950.000000
3161		-940.000000
3162		-940.000000
3163		-930.000000
3164		-920.000000
3165		-930.000000
3166		-915.000000
3167		-905.000000
3168		-890.000000
3169		-885.000000
3170		-880.000000
3171		-855.000000
3172		-865.000000
3173		-865.000000
3174		-865.000000
3175		-860.000000
3176		-820.000000
3177		-820.000000
3178		-815.000000
3179		-795.000000
3180		-790.000000
3181		-790.000000
3182		-765.000000
3183		-750.000000
3184		-760.000000
3185		-725.000000
3186		-735.000000
3187		-725.000000
3188		-700.000000
3189		-705.000000
3190		-685.000000
3191		-705.000000
3192		-665.000000
3193		-660.000000
3194		-660.000000
3195		-640.000000
3196		-615.000000
3197		-600.000000
3198		-615.000000
3199		-585.000000
3200		-595.000000
3201		-580.000000
3202		-580.000000
3203		-555.000000
3204		-550.000000
3205		-540.000000
3206		-530.000000
3207		-525.000000
3208		-510.000000
3209		-490.000000
3210		-505.000000
3211		-495.000000
3212		-470.000000
3213		-465.000000
3214		-465.000000
3215		-455.000000
3216		-440.000000
3217		-440.000000
3218		-435.000000
3219		-440.000000
3220		-420.000000
3221		-405.000000
3222		-405.000000
3223		-385.000000
3224		-400.000000
3225		-400.000000
3226		-375.000000
3227		-380.000000
3228		-380.000000
3229		-370.000000
3230		-380.000000
3231		-355.000000
3232		-365.000000
3233		-340.000000
3234		-350.000000
3235		-345.000000
3236		-325.000000
3237		-350.000000
3238		-345.000000
3239		-335.000000
3240		-340.000000
3241		-345.000000
3242		-355.000000
3243		-335.000000
3244		-335.000000
3245		-345.000000
3246		-330.000000
3247		-345.000000
3248		-345.000000
3249		-345.000000
3250		-350.000000
3251		-350.000000
3252		-375.000000
3253		-355.000000
3254		-375.000000
3255		-355.000000
3256		-380.000000
3257		-375.000000
3258		-380.000000
3259		-395.000000
3260		-400.000000
3261		-400.000000
3262		-405.000000
3263		-410.000000
3264		-415.000000
3265		-420.000000
3266		-425.000000
3267		-420.000000
3268		-440.000000
3269		-455.000000
3270		-455.000000
3271		-460.000000
3272		-475.000000
3273		-470.000000
3274		-485.000000
3275		-480.000000
3276		-505.000000
3277		-515.000000
3278		-520.000000
3279		-525.000000
3280		-515.000000
3281		-560.000000
3282		-555.000000
3283		-560.000000
3284		-570.000000
3285		-595.000000
3286		-570.000000
3287		-590.000000
3288		-600.000000
3289		-615.000000
3290		-605.000000
3291		-630.000000
3292		-645.000000
3293		-645.000000
3294		-660.000000
3295		-685.000000
3296		-670.000000
3297		-690.000000
3298		-695.000000
3299		-710.000000
3300		-700.000000
3301		-740.000000
3302		-735.000000
3303		-730.000000
3304		-745.000000
3305		-765.000000
3306		-755.000000
3307		-765.000000
3308		-780.000000
3309		-800.000000
3310		-800.000000
3311		-825.000000
3312		-815.000000
3313		-820.000000
3314		-845.000000
3315		-840.000000
3316		-855.000000
3317		-845.000000
3318		-860.000000
3319		-855.000000
3320		-870.000000
3321		-875.000000
3322		-855.000000
3323		-895.000000
3324		-885.000000
3325		-895.000000
3326		-895.000000
3327		-900.000000
3328		-885.000000
3329		-895.000000
3330		-930.000000
3331		-910.000000
3332		-925.000000
3333		-915.000000
3334		-930.000000
3335		-925.000000
3336		-925.000000
3337		-930.000000
3338		-920.000000
3339		-925.000000
3340		-930.000000
3341		-925.000000
3342		-910.000000
3343		-915.000000
3344		-930.000000
3345		-915.000000
3346		-920.000000
3347		-920.000000
3348		-935.000000
3349		-925.000000
3350		-920.000000
3351		-915.000000
3352		-910.000000
3353		-905.000000
3354		-900.000000
3355		-900.000000
3356		-895.000000
3357		-890.000000
3358		-905.000000
3359		-890.000000
3360		-875.000000
3361		-860.000000
3362		-870.000000
3363		-880.000000
3364		-860.000000
3365		-855.000000
3366		-860.000000
3367		-840.000000
3368		-840.000000
3369		-845.000000
3370		-830.000000
3371		-805.000000
3372		-820.000000
3373		-810.000000
3374		-800.000000
3375		-785.000000
3376		-795.000000
3377		-795.000000
3378		-775.000000
3379		-770.000000
3380		-745.000000
3381		-740.000000
3382		-745.000000
3383		-725.000000
3384		-725.000000
3385		-715.000000
3386		-705.000000
3387		-700.000000
3388		-695.000000
3389		-675.000000
3390		-685.000000
3391		-650.000000
3392		-640.000000
3393		-660.000000
3394		-630.000000
3395		-625.000000
3396		-615.000000
3397		-610.000000
3398		-610.000000
3399		-605.000000
3400		-575.000000
3401		-585.000000
3402		-575.000000
3403		-570.000000
3404		-565.000000
3405		-560.000000
3406		-525.000000
3407		-530.000000
3408		-525.000000
3409		-515.000000
3410		-520.000000
3411		-515.000000
3412		-490.000000
3413		-485.000000
3414		-480.000000
3415		-480.000000
3416		-465.000000
3417		-465.000000
3418		-470.000000
3419		-465.000000
3420		-450.000000
3421		-450.000000
3422		-440.000000
3423		-445.000000
3424		-445.000000
3425		-445.000000
3426		-415.000000
3427		-430.000000
3428		-425.000000
3429		-430.000000
3430		-430.000000
3431		-425.000000
3432		-420.000000
3433		-405.000000
3434		-410.000000
3435		-415.000000
3436		-415.000000
3437		-405.000000
3438		-395.000000
3439		-400.000000
3440		-405.000000
3441		-395.000000
3442		-400.000000
3443		-410.000000
3444		-405.000000
3445		-390.000000
3446		-410.000000
3447		-405.000000
3448		-395.000000
3449		-410.000000
3450		-415.000000
3451		-415.000000
3452		-420.000000
3453		-425.000000
3454		-430.000000
3455		-415.000000
3456		-445.000000
3457		-440.000000
3458		-440.000000
3459		-455.000000
3460		-445.000000
3461		-445.000000
3462		-460.000000
3463		-455.000000
3464		-480.000000
3465		-465.000000
3466		-485.000000
3467		-490.000000
3468		-475.000000
3469		-495.000000
3470		-510.000000
3471		-515.000000
3472		-510.000000
3473		-525.000000
3474		-530.000000
3475		-530.000000
3476		-540.000000
3477		-550.000000
3478		-570.000000
3479		-570.000000
3480		-575.000000
3481		-585.000000
3482		-605.000000
3483		-605.000000
3484		-600.000000
3485		-620.000000
3486		-615.000000
3487		-625.000000
3488		-635.000000
3489		-635.000000
3490		-640.000000
3491		-655.000000
3492		-670.000000
3493		-670.000000
3494		-675.000000
3495		-685.000000
3496		-710.000000
3497		-680.000000
3498		-695.000000
3499		-705.000000
3500		-715.000000
3501		-730.000000
3502		-720.000000
3503		-730.000000
3504		-750.000000
3505		-750.000000
3506		-760.000000
3507		-765.000000
3508		-785.000000
3509		-760.000000
3510		-775.000000
3511		-790.000000
3512		-795.000000
3513		-805.000000
3514		-810.000000
3515		-805.000000
3516		-815.000000
3517		-825.000000
3518		-810.000000
3519		-845.000000
3520		-845.000000
3521		-830.000000
3522		-850.000000
3523		-865.000000
3524		-850.000000
3525		-855.000000
3526		-860.000000
3527		-880.000000
3528		-855.000000
3529		-860.000000
3530		-865.000000
3531		-880.000000
3532		-865.000000
3533		-875.000000
3534		-875.000000
3535		-900.000000
3536		-880.000000
3537		-890.000000
3538		-885.000000
3539		-880.000000
3540		-885.000000
3541		-880.000000
3542		-895.000000
3543		-890.000000
3544		-875.000000
3545		-880.000000
3546		-875.000000
3547		-880.000000
3548		-885.000000
3549		-880.000000
3550		-875.000000
3551		-885.000000
3552		-860.000000
3553		-880.000000
3554		-865.000000
3555		-870.000000
3556		-850.000000
3557		-860.000000
3558		-840.000000
3559		-835.000000
3560		-845.000000
3561		-840.000000
3562		-845.000000
3563		-835.000000
3564		-840.000000
3565		-820.000000
3566		-805.000000
3567		-815.000000
3568		-795.000000
3569		-785.000000
3570		-810.000000
3571		-800.000000
3572		-785.000000
3573		-790.000000
3574		-785.000000
3575		-765.000000
3576		-750.000000
3577		-750.000000
3578		-755.000000
3579		-745.000000
3580		-725.000000
3581		-740.000000
3582		-725.000000
3583		-705.000000
3584		-705.000000
3585		-700.000000
3586		-685.000000
3587		-695.000000
3588		-650.000000
3589		-670.000000
3590		-670.000000
3591		-665.000000
3592		-650.000000
3593		-640.000000
3594		-630.000000
3595		-625.000000
3596		-635.000000
3597		-615.000000
3598		-600.000000
3599		-585.000000
3600		-595.000000
3601		-590.000000
3602		-570.000000
3603		-570.000000
3604		-585.000000
3605		-570.000000
3606		-550.000000
3607		-550.000000
3608		-565.000000
3609		-535.000000
3610		-540.000000
3611		-535.000000
3612		-520.000000
3613		-520.000000
3614		-525.000000
3615		-500.000000
3616		-500.000000
3617		-490.000000
3618		-500.000000
3619		-490.000000
3620		-470.000000
3621		-490.000000
3622		-480.000000
3623		-475.000000
3624		-460.000000
3625		-470.000000
3626		-460.000000
3627		-455.000000
3628		-445.000000
3629		-450.000000
3630		-450.000000
3631		-465.000000
3632		-460.000000
3633		-450.000000
3634		-445.000000
3635		-455.000000
3636		-455.000000
3637		-460.000000
3638		-440.000000
3639		-435.000000
3640		-450.000000
3641		-435.000000
3642		-435.000000
3643		-445.000000
3644		-445.000000
3645		-435.000000
3646		-450.000000
3647		-450.000000
3648		-440.000000
3649		-435.000000
3650		-440.000000
3651		-440.000000
3652		-440.000000
3653		-445.000000
3654		-440.000000
3655		-430.000000
3656		-445.000000
3657		-455.000000
3658		-435.000000
3659		-450.000000
3660		-450.000000
3661		-450.000000
3662		-435.000000
3663		-455.000000
3664		-450.000000
3665		-445.000000
3666		-460.000000
3667		-455.000000
3668		-455.000000
3669		-465.000000
3670		-475.000000
3671		-470.000000
3672		-475.000000
3673		-475.000000
3674		-495.000000
3675		-500.000000
3676		-490.000000
3677		-495.000000
3678		-490.000000
3679		-515.000000
3680		-510.000000
3681		-515.000000
3682		-515.000000
3683		-540.000000
3684		-520.000000
3685		-530.000000
3686		-520.000000
3687		-545.000000
3688		-535.000000
3689		-555.000000
3690		-575.000000
3691		-575.000000
3692		-570.000000
3693		-585.000000
3694		-585.000000
3695		-600.000000
3696		-600.000000
3697		-610.000000
3698		-620.000000
3699		-610.000000
3700		-620.000000
3701		-630.000000
3702		-630.000000
3703		-640.000000
3704		-670.000000
3705		-650.000000
3706		-660.000000
3707		-685.000000
3708		-680.000000
3709		-680.000000
3710		-675.000000
3711		-695.000000
3712		-710.000000
3713		-715.000000
3714		-735.000000
3715		-740.000000
3716		-745.000000
3717		-740.000000
3718		-755.000000
3719		-760.000000
3720		-770.000000
3721		-775.000000
3722		-770.000000
3723		-800.000000
3724		-790.000000
3725		-790.000000
3726		-800.000000
3727		-805.000000
3728		-805.000000
3729		-815.000000
3730		-835.000000
3731		-830.000000
3732		-830.000000
3733		-830.000000
3734		-830.000000
3735		-830.000000
3736		-835.000000
3737		-840.000000
3738		-840.000000
3739		-840.000000
3740		-860.000000
3741		-875.000000
3742		-865.000000
3743		-850.000000
3744		-870.000000
3745		-870.000000
3746		-885.000000
3747		-875.000000
3748		-880.000000
3749		-900.000000
3750		-865.000000
3751		-890.000000
3752		-885.000000
3753		-875.000000
3754		-865.000000
3755		-890.000000
3756		-895.000000
3757		-880.000000
3758		-880.000000
3759		-890.000000
3760		-870.000000
3761		-880.000000
3762		-880.000000
3763		-865.000000
3764		-870.000000
3765		-870.000000
3766		-865.000000
3767		-855.000000
3768		-860.000000
3769		-865.000000
3770		-845.000000
3771		-860.000000
3772		-850.000000
3773		-855.000000
3774		-850.000000
3775		-850.000000
3776		-830.000000
3777		-815.000000
3778		-820.000000
3779		-810.000000
3780		-805.000000
3781		-820.000000
3782		-810.000000
3783		-800.000000
3784		-805.000000
3785		-795.000000
3786		-760.000000
3787		-780.000000
3788		-755.000000
3789		-745.000000
3790		-750.000000
3791		-750.000000
3792		-735.000000
3793		-740.000000
3794		-735.000000
3795		-720.000000
3796		-715.000000
3797		-720.000000
3798		-700.000000
3799		-685.000000
3800		-690.000000
3801		-665.000000
3802		-655.000000
3803		-645.000000
3804		-640.000000
3805		-625.000000
3806		-625.000000
3807		-610.000000
3808		-640.000000
3809		-610.000000
3810		-595.000000
3811		-590.000000
3812		-590.000000
3813		-580.000000
3814		-580.000000
3815		-550.000000
3816		-550.000000
3817		-555.000000
3818		-565.000000
3819		-530.000000
3820		-545.000000
3821		-505.000000
3822		-525.000000
3823		-475.000000
3824		-505.000000
3825		-485.000000
3826		-465.000000
3827		-490.000000
3828		-485.000000
3829		-470.000000
3830		-460.000000
3831		-455.000000
3832		-455.000000
3833		-450.000000
3834		-440.000000
3835		-430.000000
3836		-440.000000
3837		-440.000000
3838		-425.000000
3839		-435.000000
3840		-420.000000
3841		-410.000000
3842		-425.000000
3843		-400.000000
3844		-410.000000
3845		-420.000000
3846		-410.000000
3847		-405.000000
3848		-395.000000
3849		-395.000000
3850		-405.000000
3851		-400.000000
3852		-400.000000
3853		-400.000000
3854		-400.000000
3855		-395.000000
3856		-375.000000
3857		-400.000000
3858		-405.000000
3859		-400.000000
3860		-415.000000
3861		-405.000000
3862		-405.000000
3863		-395.000000
3864		-405.000000
3865		-415.000000
3866		-430.000000
3867		-410.000000
3868		-420.000000
3869		-430.000000
3870		-435.000000
3871		-430.000000
3872		-450.000000
3873		-440.000000
3874		-445.000000
3875		-455.000000
3876		-445.000000
3877		-450.000000
3878		-465.000000
3879		-470.000000
3880		-465.000000
3881		-495.000000
3882		-500.000000
3883		-520.000000
3884		-515.000000
3885		-530.000000
3886		-505.000000
3887		-520.000000
3888		-530.000000
3889		-540.000000
3890		-570.000000
3891		-555.000000
3892		-545.000000
3893		-585.000000
3894		-565.000000
3895		-585.000000
3896		-600.000000
3897		-615.000000
3898		-605.000000
3899		-625.000000
3900		-625.000000
3901		-650.000000
3902		-665.000000
3903		-660.000000
3904		-675.000000
3905		-670.000000
3906		-675.000000
3907		-685.000000
3908		-710.000000
3909		-715.000000
3910		-715.000000
3911		-730.000000
3912		-720.000000
3913		-730.000000
3914		-735.000000
3915		-755.000000
3916		-755.000000
3917		-785.000000
3918		-785.000000
3919		-775.000000
3920		-790.000000
3921		-800.000000
3922		-800.000000
3923		-815.000000
3924		-810.000000
3925		-835.000000
3926		-850.000000
3927		-890.000000
3928		-860.000000
3929		-850.000000
3930		-850.000000
3931		-860.000000
3932		-880.000000
3933		-885.000000
3934		-870.000000
3935		-890.000000
3936		-890.000000
3937		-890.000000
3938		-905.000000
3939		-910.000000
3940		-900.000000
3941		-910.000000
3942		-910.000000
3943		-920.000000
3944		-915.000000
3945		-920.000000
3946		-930.000000
3947		-930.000000
3948		-930.000000
3949		-935.000000
3950		-925.000000
3951		-920.000000
3952		-935.000000
3953		-935.000000
3954		-915.000000
3955		-930.000000
3956		-935.000000
3957		-915.000000
3958		-920.000000
3959		-925.000000
3960		-920.000000
3961		-925.000000
3962		-905.000000
3963		-905.000000
3964		-910.000000
3965		-910.000000
3966		-920.000000
3967		-905.000000
3968		-900.000000
3969		-895.000000
3970		-915.000000
3971		-890.000000
3972		-885.000000
3973		-880.000000
3974		-895.000000
3975		-885.000000
3976		-870.000000
3977		-865.000000
3978		-850.000000
3979		-865.000000
3980		-845.000000
3981		-850.000000
3982		-835.000000
3983		-815.000000
3984		-815.000000
3985		-790.000000
3986		-780.000000
3987		-795.000000
3988		-770.000000
3989		-775.000000
3990		-755.000000
3991		-755.000000
3992		-740.000000
3993		-730.000000
3994		-735.000000
3995		-725.000000
3996		-705.000000
3997		-690.000000
3998		-660.000000
3999		-685.000000
4000		-685.000000
4001		-685.000000
4002		-650.000000
4003		-665.000000
4004		-635.000000
4005		-610.000000
4006		-620.000000
4007		-610.000000
4008		-605.000000
4009		-590.000000
4010		-585.000000
4011		-565.000000
4012		-555.000000
4013		-560.000000
4014		-555.000000
4015		-515.000000
4016		-515.000000
4017		-525.000000
4018		-520.000000
4019		-505.000000
4020		-490.000000
4021		-485.000000
4022		-470.000000
4023		-460.000000
4024		-485.000000
4025		-460.000000
4026		-445.000000
4027		-425.000000
4028		-425.000000
4029		-415.000000
4030		-415.000000
4031		-430.000000
4032		-405.000000
4033		-410.000000
4034		-385.000000
4035		-400.000000
4036		-380.000000
4037		-380.000000
4038		-400.000000
4039		-370.000000
4040		-365.000000
4041		-360.000000
4042		-360.000000
4043		-360.000000
4044		-370.000000
4045		-360.000000
4046		-355.000000
4047		-350.000000
4048		-355.000000
4049		-355.000000
4050		-330.000000
4051		-370.000000
4052		-340.000000
4053		-345.000000
4054		-340.000000
4055		-340.000000
4056		-350.000000
4057		-350.000000
