Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,2.692V
Average              :,19.02mV
Vertical pos         :,0.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,1.250000mV
Time interval        :,100.00000uS

index,CH1_Voltage(mV)
6816,48.750000
6817,50.000000
6818,51.250000
6819,46.250000
6820,37.500000
6821,41.250000
6822,42.500000
6823,32.500000
6824,33.750000
6825,30.000000
6826,18.750000
6827,28.750000
6828,28.750000
6829,20.000000
6830,26.250000
6831,25.000000
6832,21.250000
6833,17.500000
6834,13.750000
6835,15.000000
6836,10.000000
6837,6.250000
6838,6.250000
6839,7.500000
6840,1.250000
6841,-5.000000
6842,-3.750000
6843,-3.750000
6844,-6.250000
6845,-6.250000
6846,-6.250000
6847,-12.500000
6848,-12.500000
6849,-12.500000
6850,-20.000000
6851,-20.000000
6852,-28.750000
6853,-33.750000
6854,-28.750000
6855,-43.750000
6856,-46.250000
6857,-51.250000
6858,-58.750000
6859,-51.250000
6860,-60.000000
6861,-61.250000
6862,-61.250000
6863,-62.500000
6864,-62.500000
6865,-68.750000
6866,-75.000000
6867,-75.000000
6868,-73.750000
6869,-81.250000
6870,-78.750000
6871,-82.500000
6872,-85.000000
6873,-86.250000
6874,-80.000000
6875,-73.750000
6876,-72.500000
6877,-72.500000
6878,-66.250000
6879,-73.750000
6880,-67.500000
6881,-67.500000
6882,-66.250000
6883,-62.500000
6884,-66.250000
6885,-65.000000
6886,-60.000000
6887,-58.750000
6888,-57.500000
6889,-53.750000
6890,-56.250000
6891,-51.250000
6892,-51.250000
6893,-45.000000
6894,-41.250000
6895,-42.500000
6896,-42.500000
6897,-46.250000
6898,-40.000000
6899,-37.500000
6900,-41.250000
6901,-31.250000
6902,-36.250000
6903,-31.250000
6904,-30.000000
6905,-22.500000
6906,-20.000000
6907,-13.750000
6908,-10.000000
6909,-6.250000
6910,-2.500000
6911,-1.250000
6912,-3.750000
6913,2.500000
6914,11.250000
6915,7.500000
6916,8.750000
6917,10.000000
6918,6.250000
6919,15.000000
6920,17.500000
6921,11.250000
6922,21.250000
6923,28.750000
6924,32.500000
6925,32.500000
6926,26.250000
6927,35.000000
6928,36.250000
6929,43.750000
6930,40.000000
6931,46.250000
6932,47.500000
6933,40.000000
6934,47.500000
6935,55.000000
6936,56.250000
6937,57.500000
6938,55.000000
6939,66.250000
6940,56.250000
6941,58.750000
6942,61.250000
6943,67.500000
6944,68.750000
6945,67.500000
6946,76.250000
6947,76.250000
6948,77.500000
6949,73.750000
6950,80.000000
6951,78.750000
6952,87.500000
6953,88.750000
6954,105.000000
6955,103.750000
6956,103.750000
6957,110.000000
6958,118.750000
6959,111.250000
6960,120.000000
6961,128.750000
6962,125.000000
6963,125.000000
6964,123.750000
6965,128.750000
6966,131.250000
6967,127.500000
6968,135.000000
6969,133.750000
6970,140.000000
6971,138.750000
6972,143.750000
6973,142.500000
6974,138.750000
6975,137.500000
6976,137.500000
6977,131.250000
6978,133.750000
6979,135.000000
6980,118.750000
6981,121.250000
6982,130.000000
6983,123.750000
6984,122.500000
6985,122.500000
6986,121.250000
6987,107.500000
6988,113.750000
6989,106.250000
6990,102.500000
6991,100.000000
6992,102.500000
6993,102.500000
6994,102.500000
6995,93.750000
6996,88.750000
6997,96.250000
6998,93.750000
6999,81.250000
7000,85.000000
7001,78.750000
7002,77.500000
7003,81.250000
7004,73.750000
7005,76.250000
7006,75.000000
7007,71.250000
7008,67.500000
7009,63.750000
7010,61.250000
7011,63.750000
7012,56.250000
7013,52.500000
7014,51.250000
7015,50.000000
7016,47.500000
7017,41.250000
7018,38.750000
7019,45.000000
7020,37.500000
7021,38.750000
7022,32.500000
7023,28.750000
7024,30.000000
7025,20.000000
7026,23.750000
7027,22.500000
7028,18.750000
7029,16.250000
7030,16.250000
7031,13.750000
7032,10.000000
7033,10.000000
7034,10.000000
7035,8.750000
7036,-1.250000
7037,-3.750000
7038,2.500000
7039,-1.250000
7040,-8.750000
7041,-11.250000
7042,-6.250000
7043,-15.000000
7044,-13.750000
7045,-12.500000
7046,-13.750000
7047,-15.000000
7048,-13.750000
7049,-22.500000
7050,-13.750000
7051,-23.750000
7052,-23.750000
7053,-33.750000
7054,-36.250000
7055,-47.500000
7056,-47.500000
7057,-48.750000
7058,-52.500000
7059,-60.000000
7060,-61.250000
7061,-66.250000
7062,-62.500000
7063,-70.000000
7064,-70.000000
7065,-68.750000
7066,-73.750000
7067,-72.500000
7068,-73.750000
7069,-73.750000
7070,-80.000000
7071,-82.500000
7072,-85.000000
7073,-82.500000
7074,-75.000000
7075,-83.750000
7076,-80.000000
7077,-71.250000
7078,-76.250000
7079,-66.250000
7080,-68.750000
7081,-65.000000
7082,-71.250000
7083,-66.250000
7084,-58.750000
7085,-67.500000
7086,-65.000000
7087,-50.000000
7088,-56.250000
7089,-57.500000
7090,-48.750000
7091,-48.750000
7092,-55.000000
7093,-53.750000
7094,-46.250000
7095,-36.250000
7096,-47.500000
7097,-46.250000
7098,-40.000000
7099,-41.250000
7100,-37.500000
7101,-35.000000
7102,-30.000000
7103,-25.000000
7104,-32.500000
7105,-21.250000
7106,-16.250000
7107,-13.750000
7108,-6.250000
7109,-6.250000
7110,-1.250000
7111,5.000000
7112,-1.250000
7113,5.000000
7114,10.000000
7115,8.750000
7116,7.500000
7117,8.750000
7118,11.250000
7119,10.000000
7120,21.250000
7121,25.000000
7122,27.500000
7123,22.500000
7124,31.250000
7125,32.500000
7126,38.750000
7127,36.250000
7128,37.500000
7129,37.500000
7130,46.250000
7131,36.250000
7132,46.250000
7133,52.500000
7134,48.750000
7135,53.750000
7136,52.500000
7137,61.250000
7138,53.750000
7139,65.000000
7140,70.000000
7141,66.250000
7142,72.500000
7143,70.000000
7144,61.250000
7145,73.750000
7146,67.500000
7147,62.500000
7148,75.000000
7149,80.000000
7150,77.500000
7151,90.000000
7152,91.250000
7153,91.250000
7154,100.000000
7155,107.500000
7156,115.000000
7157,115.000000
7158,120.000000
7159,117.500000
7160,120.000000
7161,122.500000
7162,127.500000
7163,122.500000
7164,128.750000
7165,133.750000
7166,140.000000
7167,130.000000
7168,140.000000
7169,138.750000
7170,135.000000
7171,141.250000
7172,141.250000
7173,135.000000
7174,137.500000
7175,130.000000
7176,136.250000
7177,132.500000
7178,128.750000
7179,128.750000
7180,128.750000
7181,122.500000
7182,128.750000
7183,127.500000
7184,117.500000
7185,122.500000
7186,127.500000
7187,112.500000
7188,116.250000
7189,102.500000
7190,106.250000
7191,101.250000
7192,102.500000
7193,98.750000
7194,101.250000
7195,95.000000
7196,88.750000
7197,86.250000
7198,90.000000
7199,77.500000
7200,76.250000
7201,75.000000
7202,81.250000
7203,80.000000
7204,75.000000
7205,71.250000
7206,71.250000
7207,66.250000
7208,67.500000
7209,61.250000
7210,57.500000
7211,55.000000
7212,52.500000
7213,56.250000
7214,51.250000
7215,50.000000
7216,43.750000
7217,42.500000
7218,42.500000
7219,41.250000
7220,35.000000
7221,36.250000
7222,28.750000
7223,26.250000
7224,30.000000
7225,20.000000
7226,17.500000
7227,22.500000
7228,20.000000
7229,13.750000
7230,16.250000
7231,11.250000
7232,10.000000
7233,12.500000
7234,12.500000
7235,3.750000
7236,2.500000
7237,2.500000
7238,-6.250000
7239,-1.250000
7240,-2.500000
7241,-11.250000
7242,-6.250000
7243,-7.500000
7244,-7.500000
7245,-5.000000
7246,-11.250000
7247,-15.000000
7248,-15.000000
7249,-15.000000
7250,-18.750000
7251,-33.750000
7252,-33.750000
7253,-31.250000
7254,-41.250000
7255,-40.000000
7256,-43.750000
7257,-53.750000
7258,-55.000000
7259,-57.500000
7260,-53.750000
7261,-65.000000
7262,-58.750000
7263,-67.500000
7264,-62.500000
7265,-70.000000
7266,-71.250000
7267,-72.500000
7268,-76.250000
7269,-81.250000
7270,-86.250000
7271,-83.750000
7272,-87.500000
7273,-82.500000
7274,-76.250000
7275,-81.250000
7276,-72.500000
7277,-76.250000
7278,-63.750000
7279,-65.000000
7280,-65.000000
7281,-67.500000
7282,-71.250000
7283,-68.750000
7284,-65.000000
7285,-56.250000
7286,-56.250000
7287,-56.250000
7288,-56.250000
7289,-52.500000
7290,-45.000000
7291,-51.250000
7292,-47.500000
7293,-51.250000
7294,-47.500000
7295,-45.000000
7296,-38.750000
7297,-45.000000
7298,-43.750000
7299,-38.750000
7300,-38.750000
7301,-42.500000
7302,-28.750000
7303,-27.500000
7304,-25.000000
7305,-20.000000
7306,-18.750000
7307,-8.750000
7308,-8.750000
7309,-1.250000
7310,-3.750000
7311,6.250000
7312,-1.250000
7313,5.000000
7314,3.750000
7315,17.500000
7316,6.250000
7317,8.750000
7318,10.000000
7319,21.250000
7320,25.000000
7321,21.250000
7322,21.250000
7323,25.000000
7324,31.250000
7325,37.500000
7326,35.000000
7327,40.000000
7328,41.250000
7329,45.000000
7330,40.000000
7331,46.250000
7332,47.500000
7333,56.250000
7334,60.000000
7335,55.000000
7336,50.000000
7337,60.000000
7338,61.250000
7339,61.250000
7340,67.500000
7341,65.000000
7342,66.250000
7343,68.750000
7344,75.000000
7345,72.500000
7346,70.000000
7347,68.750000
7348,73.750000
7349,83.750000
7350,85.000000
7351,91.250000
7352,93.750000
7353,93.750000
7354,106.250000
7355,105.000000
7356,113.750000
7357,118.750000
7358,117.500000
7359,118.750000
7360,125.000000
7361,127.500000
7362,122.500000
7363,131.250000
7364,126.250000
7365,132.500000
7366,130.000000
7367,133.750000
7368,136.250000
7369,140.000000
7370,143.750000
7371,137.500000
7372,138.750000
7373,138.750000
7374,136.250000
7375,136.250000
7376,135.000000
7377,131.250000
7378,135.000000
7379,127.500000
7380,130.000000
7381,125.000000
7382,127.500000
7383,123.750000
7384,121.250000
7385,122.500000
7386,118.750000
7387,120.000000
7388,115.000000
7389,111.250000
7390,106.250000
7391,106.250000
7392,103.750000
7393,107.500000
7394,97.500000
7395,92.500000
7396,97.500000
7397,87.500000
7398,87.500000
7399,85.000000
7400,82.500000
7401,91.250000
7402,90.000000
7403,87.500000
7404,83.750000
7405,78.750000
7406,78.750000
7407,66.250000
7408,70.000000
7409,62.500000
7410,66.250000
7411,61.250000
7412,61.250000
7413,61.250000
7414,52.500000
7415,51.250000
7416,62.500000
7417,46.250000
7418,50.000000
7419,38.750000
7420,36.250000
7421,41.250000
7422,31.250000
7423,33.750000
7424,28.750000
7425,30.000000
7426,26.250000
7427,22.500000
7428,22.500000
7429,22.500000
7430,18.750000
7431,16.250000
7432,12.500000
7433,11.250000
7434,12.500000
7435,13.750000
7436,8.750000
7437,3.750000
7438,0.000000
7439,0.000000
7440,-6.250000
7441,-6.250000
7442,-7.500000
7443,-6.250000
7444,-6.250000
7445,-12.500000
7446,-8.750000
7447,-10.000000
7448,-16.250000
7449,-20.000000
7450,-25.000000
7451,-16.250000
7452,-33.750000
7453,-41.250000
7454,-40.000000
7455,-46.250000
7456,-52.500000
7457,-57.500000
7458,-60.000000
7459,-62.500000
7460,-65.000000
7461,-66.250000
7462,-58.750000
7463,-72.500000
7464,-71.250000
7465,-76.250000
7466,-70.000000
7467,-68.750000
7468,-75.000000
7469,-76.250000
7470,-70.000000
7471,-81.250000
7472,-75.000000
7473,-78.750000
7474,-80.000000
7475,-68.750000
7476,-68.750000
7477,-70.000000
7478,-58.750000
7479,-68.750000
7480,-58.750000
7481,-68.750000
7482,-67.500000
7483,-61.250000
7484,-55.000000
7485,-57.500000
7486,-57.500000
7487,-51.250000
7488,-51.250000
7489,-51.250000
7490,-47.500000
7491,-43.750000
7492,-42.500000
7493,-38.750000
7494,-37.500000
7495,-28.750000
7496,-33.750000
7497,-35.000000
7498,-31.250000
7499,-31.250000
7500,-26.250000
7501,-26.250000
7502,-25.000000
7503,-16.250000
7504,-13.750000
7505,-12.500000
7506,-2.500000
7507,-1.250000
7508,-3.750000
7509,1.250000
7510,0.000000
7511,10.000000
7512,13.750000
7513,10.000000
7514,12.500000
7515,13.750000
7516,13.750000
7517,16.250000
7518,15.000000
7519,22.500000
7520,23.750000
7521,27.500000
7522,27.500000
7523,27.500000
7524,36.250000
7525,37.500000
7526,43.750000
7527,38.750000
7528,43.750000
7529,43.750000
7530,46.250000
7531,52.500000
7532,53.750000
7533,51.250000
7534,61.250000
7535,57.500000
7536,62.500000
7537,62.500000
7538,65.000000
7539,63.750000
7540,68.750000
7541,70.000000
7542,76.250000
7543,72.500000
7544,68.750000
7545,76.250000
7546,77.500000
7547,81.250000
7548,82.500000
7549,91.250000
7550,88.750000
7551,95.000000
7552,100.000000
7553,108.750000
7554,113.750000
7555,116.250000
7556,122.500000
7557,117.500000
7558,126.250000
7559,126.250000
7560,131.250000
7561,127.500000
7562,132.500000
7563,131.250000
7564,138.750000
7565,137.500000
7566,142.500000
7567,135.000000
7568,150.000000
7569,148.750000
7570,147.500000
7571,145.000000
7572,142.500000
7573,146.250000
7574,142.500000
7575,135.000000
7576,142.500000
7577,137.500000
7578,130.000000
7579,132.500000
7580,135.000000
7581,127.500000
7582,131.250000
7583,130.000000
7584,127.500000
7585,128.750000
7586,122.500000
7587,121.250000
7588,113.750000
7589,116.250000
7590,110.000000
7591,115.000000
7592,108.750000
7593,103.750000
7594,105.000000
7595,107.500000
7596,100.000000
7597,101.250000
7598,88.750000
7599,93.750000
7600,91.250000
7601,88.750000
7602,86.250000
7603,83.750000
7604,82.500000
7605,83.750000
7606,76.250000
7607,68.750000
7608,66.250000
7609,60.000000
7610,61.250000
7611,57.500000
7612,58.750000
7613,56.250000
7614,57.500000
7615,50.000000
7616,47.500000
7617,50.000000
7618,45.000000
7619,42.500000
7620,45.000000
7621,37.500000
7622,45.000000
7623,37.500000
7624,30.000000
7625,36.250000
7626,27.500000
7627,31.250000
7628,27.500000
7629,21.250000
7630,10.000000
7631,18.750000
7632,13.750000
7633,6.250000
7634,7.500000
7635,5.000000
7636,8.750000
7637,8.750000
7638,-1.250000
7639,-1.250000
7640,-6.250000
7641,-6.250000
7642,-11.250000
7643,-13.750000
7644,-6.250000
7645,-13.750000
7646,-12.500000
7647,-13.750000
7648,-11.250000
7649,-23.750000
7650,-28.750000
7651,-31.250000
7652,-41.250000
7653,-43.750000
7654,-42.500000
7655,-50.000000
7656,-51.250000
7657,-56.250000
7658,-56.250000
7659,-58.750000
7660,-58.750000
7661,-60.000000
7662,-66.250000
7663,-70.000000
7664,-71.250000
7665,-67.500000
7666,-75.000000
7667,-73.750000
7668,-72.500000
7669,-78.750000
7670,-76.250000
7671,-77.500000
7672,-80.000000
7673,-76.250000
7674,-73.750000
7675,-72.500000
7676,-73.750000
7677,-63.750000
7678,-67.500000
7679,-67.500000
7680,-65.000000
7681,-56.250000
7682,-61.250000
7683,-60.000000
7684,-58.750000
7685,-57.500000
7686,-52.500000
7687,-60.000000
7688,-53.750000
7689,-47.500000
7690,-51.250000
7691,-47.500000
7692,-42.500000
7693,-43.750000
7694,-38.750000
7695,-46.250000
7696,-38.750000
7697,-33.750000
7698,-47.500000
7699,-32.500000
7700,-33.750000
7701,-30.000000
7702,-30.000000
7703,-22.500000
7704,-16.250000
7705,-11.250000
7706,-8.750000
7707,-6.250000
7708,3.750000
7709,-5.000000
7710,1.250000
7711,2.500000
7712,7.500000
7713,5.000000
7714,8.750000
7715,11.250000
7716,13.750000
7717,17.500000
7718,23.750000
7719,25.000000
7720,31.250000
7721,27.500000
7722,27.500000
7723,32.500000
7724,36.250000
7725,32.500000
7726,32.500000
7727,38.750000
7728,38.750000
7729,46.250000
7730,45.000000
7731,40.000000
7732,47.500000
7733,43.750000
7734,56.250000
7735,55.000000
7736,55.000000
7737,56.250000
7738,63.750000
7739,62.500000
7740,71.250000
7741,72.500000
7742,66.250000
7743,66.250000
7744,78.750000
7745,75.000000
7746,83.750000
7747,83.750000
7748,83.750000
7749,92.500000
7750,88.750000
7751,98.750000
7752,102.500000
7753,108.750000
7754,108.750000
7755,115.000000
7756,118.750000
7757,123.750000
7758,117.500000
7759,127.500000
7760,126.250000
7761,127.500000
7762,126.250000
7763,136.250000
7764,131.250000
7765,135.000000
7766,140.000000
7767,148.750000
7768,137.500000
7769,147.500000
7770,145.000000
7771,141.250000
7772,137.500000
7773,142.500000
7774,141.250000
7775,127.500000
7776,135.000000
7777,122.500000
7778,138.750000
7779,131.250000
7780,126.250000
7781,127.500000
7782,121.250000
7783,120.000000
7784,123.750000
7785,117.500000
7786,111.250000
7787,112.500000
7788,113.750000
7789,108.750000
7790,106.250000
7791,105.000000
7792,106.250000
7793,97.500000
7794,106.250000
7795,101.250000
7796,100.000000
7797,93.750000
7798,90.000000
7799,88.750000
7800,87.500000
7801,90.000000
7802,81.250000
7803,87.500000
7804,78.750000
7805,75.000000
7806,73.750000
7807,67.500000
7808,68.750000
7809,63.750000
7810,60.000000
7811,61.250000
7812,61.250000
7813,51.250000
7814,51.250000
7815,51.250000
7816,53.750000
7817,43.750000
7818,45.000000
7819,43.750000
7820,41.250000
7821,41.250000
7822,37.500000
7823,41.250000
7824,33.750000
7825,28.750000
7826,27.500000
7827,20.000000
7828,22.500000
7829,25.000000
7830,22.500000
7831,16.250000
7832,18.750000
7833,8.750000
7834,8.750000
7835,11.250000
7836,6.250000
7837,6.250000
7838,1.250000
7839,-5.000000
7840,-8.750000
7841,-2.500000
7842,-7.500000
7843,-8.750000
7844,-7.500000
7845,-10.000000
7846,-16.250000
7847,-10.000000
7848,-27.500000
7849,-21.250000
7850,-31.250000
7851,-33.750000
7852,-41.250000
7853,-46.250000
7854,-51.250000
7855,-50.000000
7856,-57.500000
7857,-62.500000
7858,-57.500000
7859,-73.750000
7860,-60.000000
7861,-62.500000
7862,-70.000000
7863,-77.500000
7864,-70.000000
7865,-71.250000
7866,-75.000000
7867,-76.250000
7868,-80.000000
7869,-73.750000
7870,-85.000000
7871,-80.000000
7872,-77.500000
7873,-67.500000
7874,-72.500000
7875,-73.750000
7876,-67.500000
7877,-65.000000
7878,-67.500000
7879,-68.750000
7880,-66.250000
7881,-66.250000
7882,-61.250000
7883,-63.750000
7884,-57.500000
7885,-50.000000
7886,-53.750000
7887,-58.750000
7888,-47.500000
7889,-50.000000
7890,-50.000000
7891,-48.750000
7892,-48.750000
7893,-43.750000
7894,-46.250000
7895,-40.000000
7896,-37.500000
7897,-32.500000
7898,-32.500000
7899,-36.250000
7900,-31.250000
7901,-33.750000
7902,-27.500000
7903,-12.500000
7904,-11.250000
7905,-7.500000
7906,-1.250000
7907,1.250000
7908,3.750000
7909,7.500000
7910,10.000000
7911,7.500000
7912,13.750000
7913,7.500000
7914,16.250000
7915,5.000000
7916,16.250000
7917,16.250000
7918,18.750000
7919,22.500000
7920,23.750000
7921,27.500000
7922,41.250000
7923,36.250000
7924,37.500000
7925,42.500000
7926,38.750000
7927,41.250000
7928,40.000000
7929,46.250000
7930,43.750000
7931,50.000000
7932,45.000000
7933,55.000000
7934,50.000000
7935,53.750000
7936,61.250000
7937,60.000000
7938,57.500000
7939,66.250000
7940,61.250000
7941,66.250000
7942,68.750000
7943,68.750000
7944,73.750000
7945,68.750000
7946,67.500000
7947,76.250000
7948,83.750000
7949,87.500000
7950,91.250000
7951,92.500000
7952,97.500000
7953,105.000000
7954,108.750000
7955,110.000000
7956,116.250000
7957,115.000000
7958,121.250000
7959,123.750000
7960,125.000000
7961,131.250000
7962,126.250000
7963,123.750000
7964,125.000000
7965,133.750000
7966,138.750000
7967,128.750000
7968,133.750000
7969,141.250000
7970,136.250000
7971,133.750000
7972,138.750000
7973,132.500000
7974,137.500000
7975,131.250000
7976,126.250000
7977,121.250000
7978,121.250000
7979,122.500000
7980,126.250000
7981,127.500000
7982,120.000000
7983,113.750000
7984,118.750000
7985,117.500000
7986,113.750000
7987,108.750000
7988,100.000000
7989,107.500000
7990,107.500000
7991,101.250000
7992,107.500000
7993,96.250000
7994,95.000000
7995,98.750000
7996,96.250000
7997,85.000000
7998,85.000000
7999,83.750000
8000,88.750000
8001,76.250000
8002,71.250000
8003,78.750000
8004,77.500000
8005,70.000000
8006,65.000000
8007,60.000000
8008,61.250000
8009,61.250000
8010,61.250000
8011,56.250000
8012,48.750000
8013,55.000000
8014,51.250000
8015,48.750000
8016,37.500000
8017,41.250000
8018,42.500000
8019,36.250000
8020,33.750000
8021,30.000000
8022,25.000000
8023,26.250000
8024,23.750000
8025,23.750000
8026,23.750000
8027,13.750000
8028,21.250000
8029,13.750000
8030,15.000000
8031,13.750000
8032,11.250000
8033,12.500000
8034,-1.250000
8035,-8.750000
8036,-7.500000
8037,-7.500000
8038,-11.250000
8039,-10.000000
8040,-8.750000
8041,-13.750000
8042,-11.250000
8043,-13.750000
8044,-12.500000
8045,-13.750000
8046,-20.000000
8047,-31.250000
8048,-26.250000
8049,-28.750000
8050,-28.750000
8051,-41.250000
8052,-43.750000
8053,-46.250000
8054,-53.750000
8055,-56.250000
8056,-61.250000
8057,-62.500000
8058,-60.000000
8059,-66.250000
8060,-80.000000
8061,-77.500000
8062,-70.000000
8063,-73.750000
8064,-75.000000
8065,-77.500000
8066,-83.750000
8067,-83.750000
8068,-81.250000
8069,-81.250000
8070,-85.000000
8071,-87.500000
8072,-81.250000
8073,-76.250000
8074,-81.250000
8075,-70.000000
8076,-73.750000
8077,-71.250000
8078,-65.000000
8079,-65.000000
8080,-72.500000
8081,-67.500000
8082,-72.500000
8083,-56.250000
8084,-57.500000
8085,-60.000000
8086,-62.500000
8087,-47.500000
8088,-53.750000
8089,-53.750000
8090,-45.000000
8091,-48.750000
8092,-42.500000
8093,-47.500000
8094,-45.000000
8095,-41.250000
8096,-36.250000
8097,-36.250000
8098,-37.500000
8099,-27.500000
8100,-26.250000
8101,-25.000000
8102,-26.250000
8103,-17.500000
8104,-12.500000
8105,-3.750000
8106,-3.750000
8107,-6.250000
8108,1.250000
8109,8.750000
8110,1.250000
8111,8.750000
8112,16.250000
8113,17.500000
8114,7.500000
8115,17.500000
8116,13.750000
8117,16.250000
8118,17.500000
8119,31.250000
8120,30.000000
8121,35.000000
8122,26.250000
8123,32.500000
8124,41.250000
8125,40.000000
8126,43.750000
8127,46.250000
8128,43.750000
8129,41.250000
8130,42.500000
8131,53.750000
8132,57.500000
8133,56.250000
8134,61.250000
8135,56.250000
8136,75.000000
8137,67.500000
8138,71.250000
8139,73.750000
8140,73.750000
8141,80.000000
8142,78.750000
8143,77.500000
8144,75.000000
8145,80.000000
8146,92.500000
8147,97.500000
8148,98.750000
8149,101.250000
8150,102.500000
8151,103.750000
8152,112.500000
8153,113.750000
8154,121.250000
8155,125.000000
8156,126.250000
8157,135.000000
8158,131.250000
8159,132.500000
8160,136.250000
8161,140.000000
8162,136.250000
8163,145.000000
8164,141.250000
8165,151.250000
8166,148.750000
8167,150.000000
8168,152.500000
8169,147.500000
8170,147.500000
8171,146.250000
8172,147.500000
8173,130.000000
8174,140.000000
8175,130.000000
8176,135.000000
8177,140.000000
8178,136.250000
8179,128.750000
8180,135.000000
8181,120.000000
8182,135.000000
8183,122.500000
8184,122.500000
8185,113.750000
8186,116.250000
8187,112.500000
8188,112.500000
8189,117.500000
8190,108.750000
8191,110.000000
8192,105.000000
8193,102.500000
8194,98.750000
8195,92.500000
8196,100.000000
8197,92.500000
8198,93.750000
8199,88.750000
8200,88.750000
8201,87.500000
8202,77.500000
8203,76.250000
8204,78.750000
8205,65.000000
8206,70.000000
8207,66.250000
8208,67.500000
8209,57.500000
8210,56.250000
8211,46.250000
8212,51.250000
8213,43.750000
8214,48.750000
8215,40.000000
8216,48.750000
8217,37.500000
8218,50.000000
8219,33.750000
8220,36.250000
8221,27.500000
8222,27.500000
8223,27.500000
8224,26.250000
8225,28.750000
8226,30.000000
8227,16.250000
8228,20.000000
8229,20.000000
8230,18.750000
8231,20.000000
8232,25.000000
8233,7.500000
8234,8.750000
8235,7.500000
8236,2.500000
8237,-2.500000
8238,-2.500000
8239,-7.500000
8240,-7.500000
8241,-5.000000
8242,-7.500000
8243,-5.000000
8244,-3.750000
8245,-3.750000
8246,-12.500000
8247,-11.250000
8248,-26.250000
8249,-26.250000
8250,-31.250000
8251,-33.750000
8252,-46.250000
8253,-48.750000
8254,-55.000000
8255,-55.000000
8256,-60.000000
8257,-63.750000
8258,-60.000000
8259,-67.500000
8260,-66.250000
8261,-66.250000
8262,-71.250000
8263,-77.500000
8264,-68.750000
8265,-81.250000
8266,-83.750000
8267,-81.250000
8268,-83.750000
8269,-81.250000
8270,-77.500000
8271,-81.250000
8272,-77.500000
8273,-72.500000
8274,-63.750000
8275,-58.750000
8276,-70.000000
8277,-66.250000
8278,-73.750000
8279,-63.750000
8280,-62.500000
8281,-63.750000
8282,-63.750000
8283,-53.750000
8284,-66.250000
8285,-52.500000
8286,-62.500000
8287,-58.750000
8288,-57.500000
8289,-46.250000
8290,-52.500000
8291,-40.000000
8292,-45.000000
8293,-46.250000
8294,-42.500000
8295,-41.250000
8296,-30.000000
8297,-38.750000
8298,-36.250000
8299,-35.000000
8300,-30.000000
8301,-10.000000
8302,-23.750000
8303,-12.500000
8304,-7.500000
8305,-6.250000
8306,3.750000
8307,-3.750000
8308,-2.500000
8309,3.750000
8310,16.250000
8311,3.750000
8312,8.750000
8313,11.250000
8314,13.750000
8315,13.750000
8316,12.500000
8317,18.750000
8318,23.750000
8319,23.750000
8320,28.750000
8321,32.500000
8322,48.750000
8323,32.500000
8324,41.250000
8325,45.000000
8326,43.750000
8327,50.000000
8328,55.000000
8329,47.500000
8330,45.000000
8331,63.750000
8332,56.250000
8333,52.500000
8334,61.250000
8335,60.000000
8336,67.500000
8337,76.250000
8338,77.500000
8339,72.500000
8340,77.500000
8341,83.750000
8342,73.750000
8343,78.750000
8344,83.750000
8345,78.750000
8346,87.500000
8347,92.500000
8348,88.750000
8349,96.250000
8350,102.500000
8351,98.750000
8352,118.750000
8353,121.250000
8354,128.750000
8355,132.500000
8356,130.000000
8357,128.750000
8358,135.000000
8359,128.750000
8360,135.000000
8361,130.000000
8362,137.500000
8363,133.750000
8364,130.000000
8365,141.250000
8366,137.500000
8367,145.000000
8368,146.250000
8369,150.000000
8370,145.000000
8371,150.000000
8372,142.500000
8373,138.750000
8374,140.000000
8375,142.500000
8376,127.500000
8377,128.750000
8378,132.500000
8379,127.500000
8380,133.750000
8381,125.000000
8382,136.250000
8383,120.000000
8384,121.250000
8385,118.750000
8386,120.000000
8387,116.250000
8388,107.500000
8389,110.000000
8390,103.750000
8391,105.000000
8392,93.750000
8393,100.000000
8394,96.250000
8395,100.000000
8396,95.000000
8397,87.500000
8398,80.000000
8399,80.000000
8400,85.000000
8401,78.750000
8402,81.250000
8403,72.500000
8404,75.000000
8405,71.250000
8406,63.750000
8407,63.750000
8408,58.750000
8409,53.750000
8410,53.750000
8411,62.500000
8412,45.000000
8413,56.250000
8414,58.750000
8415,51.250000
8416,55.000000
8417,40.000000
8418,42.500000
8419,35.000000
8420,35.000000
8421,28.750000
8422,31.250000
8423,18.750000
8424,30.000000
8425,30.000000
8426,16.250000
8427,26.250000
8428,22.500000
8429,17.500000
8430,11.250000
8431,15.000000
8432,10.000000
8433,7.500000
8434,1.250000
8435,5.000000
8436,0.000000
8437,-3.750000
8438,-2.500000
8439,-2.500000
8440,-11.250000
8441,-10.000000
8442,-6.250000
8443,-11.250000
8444,-18.750000
8445,-17.500000
8446,-28.750000
8447,-27.500000
8448,-31.250000
8449,-40.000000
8450,-51.250000
8451,-47.500000
8452,-51.250000
8453,-68.750000
8454,-65.000000
8455,-63.750000
8456,-73.750000
8457,-68.750000
8458,-75.000000
8459,-75.000000
8460,-73.750000
8461,-82.500000
8462,-85.000000
8463,-90.000000
8464,-81.250000
8465,-90.000000
8466,-86.250000
8467,-91.250000
8468,-90.000000
8469,-77.500000
8470,-85.000000
8471,-83.750000
8472,-83.750000
